,term,score
0,cather,0.6368412013871295
1,her,0.2849760993619914
2,she,0.2217259986095723
3,nebraska,0.12368153107262568
4,miss,0.11872586342359755
5,willa,0.10614020023118824
6,forrester,0.10614020023118824
7,sibert,0.10614020023118824
8,twilights,0.10614020023118824
9,antonia,0.09921253432380302
10,mcclure,0.09429727713980268
11,novels,0.08374848208754272
12,pioneers,0.08044194532503224
13,cloud,0.07864178437970981
14,book,0.07660274635299064
15,calif,0.07427238730749958
16,novel,0.06959974294948269
17,southwest,0.06957561525474971
18,verse,0.06298629161961694
19,wrote,0.06157396983034135
20,published,0.05947800637493204
21,household,0.05628796776527047
22,novelist,0.055832321391695146
23,work,0.05535305726349669
24,femina,0.05307010011559412
25,americaine,0.05307010011559412
26,priestley,0.05307010011559412
27,medusa,0.05307010011559412
28,gayheart,0.05307010011559412
29,adoring,0.05307010011559412
30,troll,0.05307010011559412
31,570,0.05307010011559412
32,sapphira,0.05307010011559412
33,lady,0.05114336852823138
34,story,0.050511077559305194
35,auld,0.04960626716190151
36,prairies,0.04960626716190151
37,grandmothers,0.04960626716190151
38,elsie,0.04960626716190151
39,coarsening,0.04960626716190151
40,volume,0.04951492487166639
41,disintegration,0.04714863856990134
42,wyoming,0.04714863856990134
43,nourishment,0.04714863856990134
44,reminiscence,0.04714863856990134
45,reissued,0.04714863856990134
46,lark,0.04714863856990134
47,litt,0.04714863856990134
48,constructing,0.04714863856990134
49,hospitable,0.04714863856990134
50,1923,0.04666068448484194
51,1931,0.04564033797910217
52,girl,0.04564033797910217
53,neb,0.045242353735547684
54,contractor,0.045242353735547684
55,prix,0.045242353735547684
56,mortal,0.045242353735547684
57,jessica,0.045242353735547684
58,impress,0.045242353735547684
59,editor,0.04515214115480995
60,institute,0.04467750712258819
61,stories,0.04444504467388491
62,homestead,0.04368480561620872
63,palo,0.04368480561620872
64,novelists,0.04368480561620872
65,winchester,0.04368480561620872
66,american,0.043662257229635806
67,whittier,0.04236791744521144
68,knopf,0.04236791744521144
69,alsace,0.04236791744521144
70,comparison,0.04236791744521144
71,exquisite,0.04236791744521144
72,red,0.04227939970888096
73,saints,0.041227177024208556
74,destinies,0.041227177024208556
75,chronicle,0.041227177024208556
76,placid,0.041227177024208556
77,university,0.041058459863589455
78,most,0.04060710423507691
79,many,0.04038302833164515
80,lucy,0.04022097266251612
81,archbishop,0.04022097266251612
82,ours,0.04022097266251612
83,english,0.0396456233668864
84,colorado,0.039320892189854906
85,middle,0.039130436806164064
86,maturity,0.03850667036157241
87,choosing,0.03850667036157241
88,alto,0.03850667036157241
89,tells,0.03850667036157241
90,shadows,0.03850667036157241
91,author,0.038466830040173663
92,my,0.03839649864633044
93,writer,0.03782803689591933
94,phillips,0.037763344070515945
95,hemorrhage,0.037763344070515945
96,reviewer,0.037763344070515945
97,conquered,0.037763344070515945
98,haunting,0.037763344070515945
99,cerebral,0.037763344070515945
100,baker,0.036446455899518664
101,considered,0.036185349198167883
102,vivid,0.03585705923616229
103,masterpiece,0.03585705923616229
104,arizona,0.03585705923616229
105,inferior,0.03585705923616229
106,survey,0.03585705923616229
107,death,0.03577683224524092
108,april,0.035625111256264795
109,writing,0.035082661682874855
110,ranked,0.03478780762737486
111,york,0.03475969123194372
112,1876,0.034299511116823334
113,ranch,0.034299511116823334
114,climax,0.033837622241540355
115,famous,0.033797414887716606
116,lost,0.033797414887716606
117,books,0.03367405170620346
118,managing,0.03339943064416212
119,prose,0.03339943064416212
120,specific,0.03339943064416212
121,output,0.03339943064416212
122,slave,0.032982622945826046
123,publishers,0.032982622945826046
124,experiments,0.032982622945826046
125,va,0.032982622945826046
126,near,0.03295201216638683
127,followed,0.032834584031202624
128,sustained,0.03258520881587963
129,taylor,0.03258520881587963
130,ancestors,0.03258520881587963
131,princeton,0.03258520881587963
132,railway,0.03258520881587963
133,west,0.03237277952946059
134,conceived,0.03220546348893648
135,charming,0.03220546348893648
136,charm,0.03220546348893648
137,upset,0.03220546348893648
138,1895,0.03220546348893648
139,farmers,0.03184188252482316
140,spent,0.03181254158755749
141,ireland,0.03149314580980847
142,beach,0.03149314580980847
143,tale,0.03149314580980847
144,obscure,0.03149314580980847
145,sensitive,0.03149314580980847
146,classics,0.03149314580980847
147,or,0.03148749140972559
148,pittsburgh,0.031158088622467404
149,editorial,0.031158088622467404
150,proper,0.03083567816313072
151,margaret,0.03083567816313072
152,michigan,0.03083567816313072
153,bridge,0.03083567816313072
154,essays,0.030524994353825878
155,slowly,0.03022521400893263
156,technique,0.02993559769046951
157,alexander,0.02993559769046951
158,bright,0.02993559769046951
159,sides,0.02993559769046951
160,rock,0.029655478719517958
161,notably,0.02938425393282299
162,patient,0.02938425393282299
163,compared,0.02938425393282299
164,soul,0.02938425393282299
165,pulitzer,0.02886634608168208
166,detail,0.02886634608168208
167,distinction,0.028618709519472228
168,sisters,0.02837804957113055
169,originally,0.02837804957113055
170,captain,0.028143983882635237
171,handed,0.028143983882635237
172,garden,0.027916160695847573
173,section,0.027916160695847573
174,enemy,0.027916160695847573
175,talents,0.027916160695847573
176,slow,0.027916160695847573
177,inspiration,0.027916160695847573
178,telling,0.027916160695847573
179,designed,0.027694255668774793
180,minute,0.027694255668774793
181,song,0.027694255668774793
182,surviving,0.027694255668774793
183,mexico,0.027694255668774793
184,little,0.02754316526369391
185,associate,0.027477969098469338
186,economy,0.02726702348689164
187,annual,0.02726702348689164
188,conferred,0.02726702348689164
189,yale,0.027061161400133264
190,due,0.026860143579570353
191,1905,0.026860143579570353
